time,step-size,{bodyFMU}.body.body.omega.flow,{bodyFMU}.body.body.v.flow[1],{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.servo_left.rotational_velocity.p3.f,{bodyFMU}.body.servo_right.rotational_velocity.p3.f,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
6.739999999999901,0.01,0.5275166071929027,0.052049840582923994,0.3553302901969805,0.11964389326987163,0.21838546533662162,0.0,0.7892450005176949,-2.341621994141231,0.1,-0.5,255.00000000000006,19.000000000000004
6.7499999999999005,0.01,0.5354839143338481,0.052041705372519044,0.3606456066426411,0.11939956521350928,0.21884979201791277,0.0,0.7772038529501737,-2.3531727503251045,0.1,-0.5,254.00000000000006,26.000000000000007
6.7599999999999,0.01,0.5430895312596801,0.0520337435265507,0.3660387736486196,0.11915186709961903,0.2193123812386712,0.0,0.7657033979380051,-2.3641932647580113,0.1,-0.5,255.00000000000006,28.000000000000007
6.7699999999999,0.01,0.5503498031670109,0.052025951298536814,0.37150625644034535,0.11890081637417252,0.2197732087373181,0.0,0.7547193611708987,-2.374707585792356,0.1,-0.5,255.00000000000006,31.000000000000007
6.7799999999999,0.01,0.5572804573374315,0.05201832503780532,0.377044680864226,0.11864643047021806,0.22023225033661337,0.0,0.744228344002667,-2.3847388919428445,0.1,-0.5,254.00000000000006,35.00000000000001
6.7899999999999,0.01,0.5638964468320736,0.05201086118053756,0.38265082611906776,0.1183887268073836,0.220689481954431,0.0,0.7342080953419209,-2.394309219419067,0.1,-0.5,254.00000000000006,46.00000000000001
6.7999999999998995,0.01,0.5702120558411188,0.05200355624832827,0.38832161752327693,0.11812772280074937,0.22114487961653317,0.0,0.7246373651698416,-2.4034396085046246,0.1,-0.5,254.00000000000006,51.000000000000014
6.809999999999899,0.01,0.5762409253945306,0.05199640684511163,0.3940541200208584,0.117863435863302,0.2215984194654288,0.0,0.7154958540460215,-2.4121501538800008,0.1,-0.5,254.00000000000006,56.000000000000014
6.819999999999899,0.01,0.5819960725592316,0.05198940965395755,0.3998455318156264,0.11759588340996827,0.2220500777685498,0.0,0.7067641894734985,-2.4204600280583826,0.1,-0.5,254.00000000000006,70.00000000000001
6.829999999999899,0.01,0.5874899249324844,0.05198256143456466,0.4056931783103135,0.11732508286176369,0.22249983092534314,0.0,0.6984238743421962,-2.4283875327905324,0.1,-0.5,254.00000000000006,81.00000000000001
6.839999999999899,0.01,0.592734345894839,0.05197585902070068,0.4115945063420148,0.11705105164941744,0.22294765547314466,0.0,0.6904572488140178,-2.4359501370256478,0.1,-0.5,254.00000000000006,91.00000000000001
6.849999999999898,0.01,0.597740659934883,0.05196929931781876,0.41754707866523166,0.11677380721707228,0.2233935280921981,0.0,0.6828474531758104,-2.4431645139136444,0.1,-0.5,254.00000000000006,105.00000000000003
6.859999999999898,0.01,0.6025196775394278,0.05196287930083936,0.42354856868915736,0.11649336702585414,0.2238374256098415,0.0,0.675578390812795,-2.4500465776976075,0.1,-0.5,254.00000000000006,121.00000000000003
6.869999999999898,0.01,0.6070817183553929,0.051956596012040626,0.42959675545439785,0.11620974855731578,0.22427932500395875,0.0,0.6686346938356613,-2.4566115179591077,0.1,-0.5,252.00000000000006,133.00000000000003
6.879999999999898,0.01,0.6114366334920819,0.05195044655907079,0.4356895188368169,0.11592296931678994,0.22471920340579926,0.0,0.66200169002912,-2.462873832549369,0.1,-0.5,253.00000000000006,147.00000000000003
6.8899999999998975,0.01,0.6155938268149428,0.05194442811306783,0.44182483496954295,0.1156330468366343,0.2251570381022326,0.0,0.6556653712565498,-2.4688473590709283,0.1,-0.5,246.00000000000006,160.00000000000003
6.899999999999897,0.01,0.6195622752362757,0.05193853790687637,0.4480007718727694,0.11533999867937367,0.225592806537513,0.0,0.6496123633661439,-2.474545304863656,0.1,-0.5,245.00000000000006,172.00000000000003
6.909999999999897,0.01,0.6233505481033844,0.05193277323335535,0.4542154852819225,0.11504384244074187,0.22602648631461597,0.0,0.6438298974360697,-2.4799802756572804,0.1,-0.5,245.00000000000006,181.00000000000003
6.919999999999897,0.01,0.6269668257029959,0.051927131443768405,0.46046721466526797,0.11474459575262369,0.22645805519620194,0.0,0.6383057823281469,-2.485164302920405,0.1,-0.5,235.00000000000006,190.00000000000003
6.929999999999897,0.01,0.6304189169241062,0.05192160994625085,0.4667542794223139,0.11444227628589881,0.22688749110525924,0.0,0.6330283784911322,-2.490108869964584,0.1,-0.5,228.00000000000006,201.00000000000006
6.9399999999998965,0.01,0.6337142761203279,0.05191620620434695,0.47307507525480946,0.11413690175318944,0.22731477212547124,0.0,0.6279865729510367,-2.4948249368655975,0.1,-0.5,227.00000000000006,214.00000000000006
6.949999999999896,0.01,0.6368600192061701,0.051910917735612364,0.47942807070250726,0.11382848991151277,0.2277398765013472,0.0,0.6231697554375354,-2.4993229642526056,0.1,-0.5,212.00000000000006,222.00000000000006
6.959999999999896,0.01,0.6398629390225582,0.051905742110276334,0.48581180383620526,0.11351705856484035,0.2281627826381532,0.0,0.6185677955942124,-2.5036129360170913,0.1,-0.5,202.00000000000006,229.00000000000006
6.969999999999896,0.01,0.6427295200048205,0.051900676949959576,0.49222487910092866,0.1132026255665654,0.22858346910167682,0.0,0.61417102122318,-2.507704380990793,0.1,-0.5,192.00000000000006,233.00000000000006
6.979999999999896,0.01,0.6454659521846888,0.05189571992644367,0.49866596430243626,0.11288520882188025,0.22900191461785036,0.0,0.6099701975172925,-2.511606393639171,0.1,-0.5,176.00000000000003,241.00000000000006
6.989999999999895,0.01,0.6480781445566105,0.05189086876048796,0.5051337877305424,0.11256482629006456,0.229418098072263,0.0,0.6059565072349662,-2.515327653815149,0.1,-0.5,158.00000000000003,249.00000000000006
6.999999999999895,0.01,0.6505717378372099,0.051886121220690876,0.5116271354130443,0.11224149598668667,0.22983199850957858,0.0,0.6021215317748161,-2.518876445615722,0.1,-0.5,144.00000000000003,253.00000000000006
7.009999999999895,0.01,0.6529521166454655,0.05188147512239253,0.5181448484943246,0.11191523598571912,0.23024359513288434,0.0,0.5984572331092055,-2.5222606753821686,0.1,-0.5,124.00000000000003,254.00000000000006
7.019999999999895,0.01,0.6552244211298912,0.05187692832661561,0.5246858207329698,0.11158606442156965,0.23065286730298373,0.0,0.5949559365376806,-2.525487888882673,0.5,-0.1,105.00000000000003,252.00000000000006
7.0299999999998946,0.01,-0.10095406892190759,0.051865126467721845,0.5278941852091704,0.11127707186024921,0.231073272479075,0.0,1.6092143550499867,-1.510522274910491,0.5,-0.1,89.00000000000001,253.00000000000006
7.039999999999894,0.01,-0.12234555763461982,0.0518627773371662,0.5260277037161881,0.11103449287237166,0.23153217947257831,0.0,1.7789633256651065,-1.3406333457468491,0.5,-0.1,96.00000000000003,254.00000000000006
7.049999999999894,0.01,-0.0281543725109441,0.051858391716699384,0.5255965188707142,0.11078123054869005,0.23198481648363878,0.0,1.5906121003092801,-1.5287130004175353,0.5,-0.1,135.00000000000003,247.00000000000006
7.059999999999894,0.01,-0.12416601032674433,0.051854630834295014,0.5247949534286914,0.1105279700715541,0.23243740220328757,0.0,1.7340877412407172,-1.3850102775318973,0.5,-0.1,165.00000000000003,234.00000000000006
7.069999999999894,0.01,-0.13701496671107283,0.051850680703550575,0.5234513473952905,0.11028264825523507,0.23289452544096,0.0,1.760899163449067,-1.357962916115525,0.5,-0.1,191.00000000000003,216.00000000000006
7.0799999999998935,0.01,-0.1582486155873607,0.051846826040593125,0.5220004718193157,0.11003910926242615,0.23335260509452893,0.0,1.7877459825432702,-1.3308825157341106,0.5,-0.1,218.00000000000006,178.00000000000003
7.089999999999893,0.01,-0.18775171723961764,0.05184314782726754,0.5202619040041059,0.10979921074497269,0.2338127005637426,0.0,1.8322963609247267,-1.2861105386297538,0.5,-0.1,240.00000000000006,142.00000000000003
7.099999999999893,0.01,-0.20939399731857275,0.0518395029557888,0.5182745976050521,0.10956304563524447,0.23427484509001267,0.0,1.864501744794896,-1.253685539425248,0.1,-0.5,251.00000000000006,101.00000000000003
7.109999999999893,0.01,0.5264577669198992,0.05183827344875149,0.5194238055515655,0.10930700375960646,0.23472557298577712,0.0,0.879593986056993,-2.23845208091586,0.1,-0.5,254.00000000000006,63.000000000000014
7.119999999999893,0.01,0.5282647080632158,0.051836223276064367,0.5254458505198304,0.10898468823739207,0.2351382078519288,0.0,0.7388864334227127,-2.3791467471146994,0.1,-0.5,254.00000000000006,43.00000000000001
7.129999999999892,0.01,0.4158008367812831,0.05182960152573253,0.529844255872149,0.10867353663419446,0.23555683494812768,0.0,0.953923597190249,-2.1636622363179616,0.1,-0.5,255.00000000000006,51.000000000000014
7.139999999999892,0.01,0.4941762395281613,0.0518278139392436,0.5344334882227536,0.10836276806869664,0.23597534127049052,0.0,0.8363739971835314,-2.2811030667681536,0.1,-0.5,255.00000000000006,52.000000000000014
7.149999999999892,0.01,0.4902175209680823,0.05182427586084381,0.539392433969309,0.10804449935168331,0.23638905957456086,0.0,0.8342377143205454,-2.283035068336444,0.1,-0.5,253.00000000000006,55.000000000000014
7.159999999999892,0.01,0.4954260841321057,0.05182091108790442,0.544294597140908,0.10772487076294454,0.23680156830688304,0.0,0.8308937507113164,-2.286171757607995,0.1,-0.5,253.00000000000006,56.000000000000014
7.169999999999892,0.01,0.5096163302897804,0.051817889599066566,0.5493277727545596,0.10740204876048581,0.23721174958854113,0.0,0.8088128171146961,-2.3080713639769184,0.1,-0.5,254.00000000000006,53.000000000000014
7.179999999999891,0.01,0.5166456998461388,0.05181476044344138,0.5544600810164763,0.10707596125995415,0.23761952075107712,0.0,0.7980393571949612,-2.318656600261358,0.1,-0.5,253.00000000000006,53.000000000000014
7.189999999999891,0.01,0.5251927469067934,0.05181173738908906,0.559667908266312,0.10674700925194221,0.23802509148271728,0.0,0.7856133814563089,-2.330900001392662,0.1,-0.5,251.00000000000006,57.000000000000014
7.199999999999891,0.01,0.5335310060819144,0.05180878534663655,0.5649626352769724,0.10641503052170256,0.2384283270688129,0.0,0.7730571581499562,-2.3432784113761578,0.1,-0.5,253.00000000000006,59.000000000000014
7.209999999999891,0.01,0.5410683114191084,0.051805881634796894,0.5703358156922592,0.10608007868726778,0.238829225267231,0.0,0.7618186055649677,-2.354341940383116,0.1,-0.5,253.00000000000006,58.000000000000014
7.2199999999998905,0.01,0.5484568586364013,0.051803042725783954,0.5757836544290944,0.10574219204811977,0.23922777498261577,0.0,0.7508112377038563,-2.3651781698304886,0.1,-0.5,248.00000000000006,55.000000000000014
7.22999999999989,0.01,0.5554818810048272,0.05180026163982615,0.5813036868823925,0.1054013788255708,0.2396239460659389,0.0,0.7403158440092161,-2.3755059447558042,0.1,-0.5,247.00000000000006,56.000000000000014
7.23999999999989,0.01,0.5621685169345932,0.05179753698974754,0.586892183286262,0.10505766586566798,0.24001772039173463,0.0,0.7303364791580558,-2.3853210780685674,0.1,-0.5,252.00000000000006,58.000000000000014
7.24999999999989,0.01,0.5685669289213843,0.05179486871495666,0.5925461118487874,0.10471107535490475,0.24040907700614889,0.0,0.7207834087253836,-2.3947133167609373,0.1,-0.5,251.00000000000006,62.000000000000014
7.25999999999989,0.01,0.5746701018334113,0.0517922550737674,0.598262541359278,0.10436162860157933,0.24079799451458783,0.0,0.7116678674819431,-2.4036713211320433,0.1,-0.5,246.00000000000006,65.00000000000001
7.269999999999889,0.01,0.580495973703816,0.05178969504604432,0.6040385994288751,0.10400934814341967,0.24118445250085246,0.0,0.7029655367291326,-2.412219345331594,0.1,-0.5,246.00000000000006,68.00000000000001
7.279999999999889,0.01,0.5860582915252551,0.05178718758017955,0.6098715902923311,0.10365425596488367,0.24156843034620495,0.0,0.6946546602723844,-2.4203790837461785,0.1,-0.5,246.00000000000006,72.00000000000001
7.289999999999889,0.01,0.5913675974349607,0.05178473155946152,0.6157589291332967,0.10329637407817646,0.24194990762055674,0.0,0.6867199241193226,-2.428165782707696,0.1,-0.5,249.00000000000006,76.00000000000001
7.299999999999889,0.01,0.5964359323945749,0.05178232595466392,0.6216981463759775,0.1029357245347641,0.24232886409641974,0.0,0.6791435390858482,-2.435597169219191,0.1,-0.5,242.00000000000006,81.00000000000001
7.309999999999889,0.01,0.601274194786764,0.05177996974556433,0.6276868877321184,0.10257232932235094,0.24270527967981903,0.0,0.6719092436833279,-2.4426894433775144,0.1,-0.5,237.00000000000006,88.00000000000001
7.319999999999888,0.01,0.605892754337695,0.0517776619334642,0.633722904490867,0.10220621042323903,0.24307913445272,0.0,0.665001693412725,-2.4494578894238415,0.1,-0.5,234.00000000000006,91.00000000000001
7.329999999999888,0.01,0.6103016340291826,0.05177540154675077,0.6398040501741574,0.10183738980711468,0.24345040866923462,0.0,0.6584060158813246,-2.4559173211750416,0.1,-0.5,235.00000000000006,95.00000000000001
7.339999999999888,0.01,0.6145103416168961,0.051773187633879725,0.6459282759184196,0.1014658894301584,0.2438190827554227,0.0,0.6521081007986921,-2.4620817915636506,0.1,-0.5,232.00000000000006,100.00000000000003
7.349999999999888,0.01,0.6185279632160287,0.051771019264535895,0.6520936257725726,0.10109173124229778,0.24418513731454872,0.0,0.6460944709647704,-2.467964721702709,0.1,-0.5,218.00000000000006,101.00000000000003
7.3599999999998875,0.01,0.6223631777672411,0.051768895528799264,0.6582982326196001,0.10071493718893881,0.2445485531279023,0.0,0.6403522485018895,-2.473578934619503,0.1,-0.5,210.00000000000006,105.00000000000003
7.369999999999887,0.01,0.6260242655320221,0.05176681553602524,0.6645403141166975,0.10033552921410091,0.24490931115627051,0.0,0.6348691471266155,-2.4789366629101752,0.1,-0.5,206.00000000000006,109.00000000000003
7.379999999999887,0.01,0.6295191323556477,0.051764778414345895,0.6708181688356689,0.09995352926367479,0.24526739254121044,0.0,0.629633435799234,-2.484049585060072,0.1,-0.5,204.00000000000006,114.00000000000003
7.389999999999887,0.01,0.632855325156067,0.05176278330998605,0.6771301725996968,0.09956895928825257,0.24562277860574339,0.0,0.6246339151225787,-2.4889288490044317,0.1,-0.5,198.00000000000006,117.00000000000003
7.399999999999887,0.01,0.6360400479293887,0.05176082938665426,0.6834747749723172,0.09918184124604044,0.2459754508549058,0.0,0.6198598940460608,-2.4935850953868943,0.1,-0.5,193.00000000000006,124.00000000000003
7.4099999999998865,0.01,0.6390801777427437,0.0517589158250059,0.6898504959095696,0.0987921971056728,0.24632539097605755,0.0,0.6153011660628172,-2.4980284813299405,0.1,-0.5,187.00000000000003,130.00000000000003
7.419999999999886,0.01,0.6419822794031144,0.051757041822125475,0.696255922564645,0.09840004884892832,0.24667258083898463,0.0,0.6109479874593527,-2.502268702153903,0.1,-0.5,182.00000000000003,135.00000000000003
7.429999999999886,0.01,0.6447526196521507,0.05175520659104982,0.7026897062366724,0.09800541847337496,0.24701700249584702,0.0,0.6067910563132264,-2.5063150123503664,0.1,-0.5,176.00000000000003,143.00000000000003
7.439999999999886,0.01,0.6473971807204605,0.05175340936032402,0.7091505594584454,0.09760832799492597,0.24735863818098708,0.0,0.6028214923997601,-2.5101762456485806,0.1,-0.5,168.00000000000003,148.00000000000003
7.449999999999886,0.01,0.6499216732302613,0.0517516493735849,0.7156372532163203,0.09720879945030834,0.24769747031062245,0.0,0.5990308180778564,-2.5138608341044164,0.1,-0.5,161.00000000000003,153.00000000000003
7.459999999999885,0.01,0.6523315485308674,0.051749925889171045,0.7221486142962893,0.09680685489944447,0.24803348148244714,0.0,0.5954109400163098,-2.5173768263504464,0.1,-0.5,152.00000000000003,159.00000000000003
7.469999999999885,0.01,0.6546320104706322,0.05174823817975642,0.7286835227505812,0.09640251642774436,0.24836665447515616,0.0,0.5919541317528114,-2.520731905014775,0.1,-0.5,142.00000000000003,163.00000000000003
7.479999999999885,0.01,0.6568280266329732,0.051746585532005104,0.735240909479272,0.09599580614830905,0.24869697224791104,0.0,0.5886530170483086,-2.5239334033457785,0.1,-0.5,134.00000000000003,165.00000000000003
7.489999999999885,0.01,0.6589243390636528,0.05174496724624529,0.7418197539216956,0.09558674620404486,0.24902441793976077,0.0,0.5855005539949271,-2.526988321084471,0.5,-0.1,124.00000000000003,168.00000000000003
7.4999999999998845,0.01,-0.09742361596116807,0.051735950101265166,0.7450642666331325,0.09519498481945951,0.24936710695346936,0.0,1.6000936943019366,-1.5118564457208568,0.5,-0.1,116.00000000000003,173.00000000000003
7.509999999999884,0.01,-0.11897565314990934,0.0517364086987321,0.7432322761123799,0.09485976599152895,0.24976172524730123,0.0,1.7701652398237202,-1.3418132928271458,0.5,-0.1,128.00000000000003,157.00000000000003
7.519999999999884,0.01,-0.024936177170777566,0.051734790994749494,0.7428340280548453,0.09451544661223402,0.250147940250736,0.0,1.5821219193336442,-1.5297522392245575,0.5,-0.1,167.00000000000003,112.00000000000003
7.529999999999884,0.01,-0.12109480411740596,0.05173370344764315,0.7420639039912134,0.09417112249438297,0.2505341270853774,0.0,1.725895683572561,-1.385912553491653,0.5,-0.1,196.00000000000006,78.00000000000001
7.539999999999884,0.01,-0.13408309030838148,0.051732381287184756,0.740750307009822,0.09383355448124467,0.2509264767396174,0.0,1.7529927340230866,-1.358737927544779,0.1,-0.5,227.00000000000006,47.00000000000001
7.5499999999998835,0.01,0.6028994968601935,0.05173516636349927,0.7426828962075995,0.09347778333437434,0.25130213482981456,0.0,0.7623713696595517,-2.349446641622982,0.1,-0.5,251.00000000000006,18.000000000000004
7.559999999999883,0.01,0.5967313638643037,0.05173515982600582,0.7494225487493315,0.0930659552607784,0.2516260681071339,0.0,0.6344002725691466,-2.4775473486530153,0.1,-0.5,248.00000000000006,1.0000000000000002
7.569999999999883,0.01,0.48275195290477674,0.05173025820100197,0.7544971434134189,0.09266397019170786,0.2519584778268758,0.0,0.8520106661634657,-2.2595858437345413,0.1,-0.5,242.00000000000006,5.000000000000001
7.579999999999883,0.01,0.5580392014154939,0.051730828833717005,0.759741949668499,0.09226234560508083,0.2522907342054169,0.0,0.7388018510786526,-2.37282823893411,0.1,-0.5,242.00000000000006,1.0000000000000002
7.589999999999883,0.01,0.5509235045569266,0.0517293298854146,0.7653228983624004,0.09185458297845933,0.25261666521576936,0.0,0.7415129330510204,-2.3700368437562616,0.1,-0.5,246.00000000000006,1.0000000000000002
7.599999999999882,0.01,0.5535218171870324,0.05172798990980199,0.7708190607860557,0.09144584614125428,0.2529411065440807,0.0,0.7420887511048246,-2.3693752392599796,0.1,-0.5,251.00000000000006,1.0000000000000002
7.609999999999882,0.01,0.5650423657533599,0.05172697746380543,0.7764198177305786,0.09103458281126167,0.2532625449088946,0.0,0.7240042171903899,-2.3873996810724383,0.1,-0.5,255.00000000000006,0.0
7.619999999999882,0.01,0.5695464101973607,0.05172579451577419,0.7820936021288535,0.09062075194839728,0.2535808933196348,0.0,0.7170382623102848,-2.3942947623469015,0.1,-0.5,253.00000000000006,1.0000000000000002
7.629999999999882,0.01,0.5757020823174156,0.05172468092642159,0.7878184025184062,0.090204692562091,0.2538964421041961,0.0,0.7082080451486754,-2.403057476204905,0.1,-0.5,249.00000000000006,1.0000000000000002
7.6399999999998816,0.01,0.581743128906358,0.05172359751463511,0.7936066474699974,0.08978627590937133,0.25420902272124174,0.0,0.6991087487606976,-2.4120916167671,0.1,-0.5,246.00000000000006,0.0
7.649999999999881,0.01,0.5870917728797731,0.05172252110496171,0.7994509158737845,0.08936555446722416,0.25451864519115863,0.0,0.6911663869667204,-2.4199691062409894,0.1,-0.5,241.00000000000006,1.0000000000000002
7.659999999999881,0.01,0.5923913223057812,0.051721470661654625,0.8053484636638278,0.08894256674335102,0.2548253065457213,0.0,0.6833055073250229,-2.4277666569310323,0.1,-0.5,238.00000000000006,1.0000000000000002
7.669999999999881,0.01,0.5974212777401692,0.05172043953128658,0.8112977865153609,0.08851732668961888,0.25512897892140934,0.0,0.6758166739942681,-2.435193361750154,0.1,-0.5,237.00000000000006,1.0000000000000002
7.679999999999881,0.01,0.6022038613090966,0.05171942723704213,0.8172960814258009,0.08808986364508464,0.25542965042461924,0.0,0.6687079970335644,-2.442241029376142,0.1,-0.5,240.00000000000006,1.0000000000000002
7.6899999999998805,0.01,0.6067845990071021,0.0517184346351488,0.82334120356433,0.08766020301556698,0.2557273053556999,0.0,0.6618965615945419,-2.4489926440056977,0.1,-0.5,240.00000000000006,1.0000000000000002
7.69999999999988,0.01,0.6111525831499538,0.05171746076134595,0.8294310654059246,0.08722836950453136,0.2560219274743265,0.0,0.6553994792665776,-2.455431035868521,0.1,-0.5,242.00000000000006,0.0
7.70999999999988,0.01,0.6153220809339357,0.0517165054042297,0.8355636011413681,0.08679438879945071,0.25631350181173723,0.0,0.6491978553799114,-2.461575083705103,0.1,-0.5,243.00000000000006,1.0000000000000002
7.71999999999988,0.01,0.6193032163066572,0.05171556828981102,0.841736884860318,0.08635828611501778,0.25660201311609326,0.0,0.6432753240050968,-2.4674411386475112,0.1,-0.5,245.00000000000006,0.0
7.72999999999988,0.01,0.6231031282484701,0.051714649054164966,0.8479490664912801,0.08592008667422057,0.25688744636491034,0.0,0.6376216371961587,-2.4730394263546787,0.1,-0.5,247.00000000000006,3.000000000000001
7.739999999999879,0.01,0.6267306006681435,0.05171374740451973,0.8541983779472139,0.08547981571407207,0.25716978677342106,0.0,0.6322238471493834,-2.4783828768624048,0.1,-0.5,248.00000000000006,5.000000000000001
7.749999999999879,0.01,0.6301934174001038,0.05171286303687417,0.8604831345531399,0.08503749840307759,0.25744901970087425,0.0,0.6270703259799483,-2.483483099862937,0.1,-0.5,249.00000000000006,6.000000000000002
7.759999999999879,0.01,0.6334989793863002,0.051711995650551165,0.8668017268059067,0.08459315988888327,0.2577251307016966,0.0,0.6221501457932581,-2.488351005084191,0.1,-0.5,249.00000000000006,7.000000000000002
7.769999999999879,0.01,0.6366544742417505,0.05171114495463719,0.8731526184209099,0.08414682529237408,0.2579981055167998,0.0,0.6174526524086575,-2.49299722917905,0.1,-0.5,250.00000000000006,5.000000000000001
7.779999999999879,0.01,0.639666703040487,0.05171031066138605,0.8795343430212483,0.08369851970724018,0.25826793007050947,0.0,0.6129677630070978,-2.4974318376358746,0.1,-0.5,249.00000000000006,3.000000000000001
7.789999999999878,0.01,0.6425421683709392,0.051709492488141155,0.8859455006969621,0.08324826820595424,0.25853459047486876,0.0,0.6086858449393304,-2.501664446069168,0.1,-0.5,247.00000000000006,2.0000000000000004
7.799999999999878,0.01,0.645287082808321,0.05170869015708482,0.8923847551272593,0.082796095841297,0.25879807302865165,0.0,0.6045976909452305,-2.5057042450019673,0.1,-0.5,247.00000000000006,1.0000000000000002
7.809999999999878,0.01,0.6479073722497071,0.05170790339466918,0.8988508306662379,0.08234202764900905,0.2590583642176106,0.0,0.6006945191007235,-2.5095599998784213,0.1,-0.5,244.00000000000006,0.0
7.819999999999878,0.01,0.6504086950787391,0.051707131931650524,0.9053425095777429,0.08188608865050873,0.2593154507147757,0.0,0.5969679440047697,-2.513240079878972,0.1,-0.5,243.00000000000006,1.0000000000000002
7.8299999999998775,0.01,0.6527964527797824,0.0517063755028946,0.9118586294165278,0.08142830385525222,0.25956931938030514,0.0,0.5934099604213141,-2.5167524742675518,0.1,-0.5,241.00000000000006,1.0000000000000002
7.839999999999877,0.01,0.655075801324881,0.05170563384722938,0.9183980805142482,0.08096869826313963,0.2598199572613985,0.0,0.5900129268341322,-2.5201048088272175,0.1,-0.5,239.00000000000006,2.0000000000000004
7.849999999999877,0.01,0.6572516627405782,0.05170490670734261,0.9249598035834077,0.0805072968668218,0.2600673515921168,0.0,0.5867695482087183,-2.523304363092137,0.1,-0.5,236.00000000000006,5.000000000000001
7.859999999999877,0.01,0.6593287355546184,0.051704193829672604,0.9315427874305587,0.08004412465391018,0.2603114897931272,0.0,0.5836728605062785,-2.526358085826977,0.1,-0.5,232.00000000000006,5.000000000000001
7.869999999999877,0.01,0.6613115049618026,0.051703494964317094,0.938146066772401,0.07957920660911014,0.2605523594714125,0.0,0.5807162156578934,-2.5292726100471543,0.1,-0.5,230.00000000000006,4.000000000000001
7.879999999999876,0.01,0.6632042525309174,0.05170280986495355,0.9447687201514428,0.07911256771626446,0.26078994841993997,0.0,0.5778932671784193,-2.5320542674000883,0.1,-0.5,228.00000000000006,2.0000000000000004
7.889999999999876,0.01,0.6650110654351437,0.05170213828876725,0.9514098679462432,0.0786442329603086,0.2610242446173021,0.0,0.5751979564997214,-2.5347091018275973,0.1,-0.5,226.00000000000006,1.0000000000000002
7.899999999999876,0.01,0.6667358452820202,0.0517014799963883,0.9580686704719491,0.07817422732913817,0.2612552362273392,0.0,0.5726244998969344,-2.537242882635796,0.1,-0.5,224.00000000000006,1.0000000000000002
7.909999999999876,0.01,0.6683823165389419,0.05170083475183561,0.9647443261671017,0.07770257581538767,0.2614829115987483,0.0,0.570167376011418,-2.53966111696873,0.1,-0.5,222.00000000000006,1.0000000000000002
7.919999999999876,0.01,0.6699540345747099,0.05170020232246675,0.9714360698627595,0.07722930341812109,0.2617072592646862,0.0,0.5678213139436216,-2.541969061712464,0.1,-0.5,222.00000000000006,2.0000000000000004
7.929999999999875,0.01,0.671454393337369,0.05169958247893322,0.9781431711302035,0.07675443514443481,0.2619282679423698,0.0,0.5655812818843392,-2.544171734861106,0.1,-0.5,223.00000000000006,2.0000000000000004
7.939999999999875,0.01,0.6728866326829718,0.05169897499514011,0.9848649327036627,0.07627799601097326,0.2621459265326811,0.0,0.5634424762628428,-2.5462739263662204,0.1,-0.5,229.00000000000006,0.0
7.949999999999875,0.01,0.6742538453716084,0.051698379648209454,0.9916006889746497,0.07580001104535863,0.26236022411977755,0.0,0.5614003113878402,-2.5482802084936518,0.1,-0.5,231.00000000000006,1.0000000000000002
7.959999999999875,0.01,0.6755589837458889,0.05169779621844706,0.998349804554657,0.07532050528753534,0.26257114997071235,0.0,0.5594504095586508,-2.550194945710325,0.1,-0.5,230.00000000000006,1.0000000000000002
7.9699999999998745,0.01,0.6768048661061639,0.05169722448931156,1.0051116729031095,0.07483950379103066,0.26277869353506766,0.0,0.5575885916254552,-2.5520223041221324,0.1,-0.5,227.00000000000006,3.000000000000001
7.979999999999874,0.01,0.6779941827963039,0.05169666424738613,1.0118857150176104,0.07435703162413278,0.2629828444446015,0.0,0.5558108679781433,-2.5537662604833575,0.1,-0.5,224.00000000000006,3.000000000000001
7.989999999999874,0.01,0.6791295020131793,0.051696115282351504,1.0186713781836534,0.07387311387098773,0.2631835925129112,0.0,0.5541134299442988,-2.5554306107970772,0.1,-0.5,220.00000000000006,0.0
7.999999999999874,0.01,0.680213275352376,0.051695577386960886,1.0254681347810986,0.0733877756326168,0.26338092773511446,0.0,0.5524926415777319,-2.55701897852509,0.1,-0.5,221.00000000000006,0.0
8.009999999999874,0.01,0.681247843102119,0.05169505035701567,1.032275481144839,0.07290104202785587,0.26357484028754846,0.0,0.550945031819848,-2.5585348224250968,0.1,-0.5,222.00000000000006,1.0000000000000002
8.019999999999873,0.01,0.6822354392968519,0.05169453399134212,1.0390929364771937,0.07241293819421854,0.2637653205274885,0.0,0.5494672870168783,-2.5599814440320574,0.1,-0.5,229.00000000000006,2.0000000000000004
8.029999999999873,0.01,0.6831781965413646,0.05169402809176863,1.0459200418096808,0.07192348928868475,0.2639523589928861,0.0,0.5480562437768425,-2.56136199479986,0.1,-0.5,225.00000000000006,2.0000000000000004
8.039999999999873,0.01,0.6840781506159054,0.05169353246310347,1.0527563590119273,0.07143272048841634,0.26413594640212656,0.0,0.5467088821507903,-2.562679482918735,0.1,-0.5,219.00000000000006,1.0000000000000002
