time,step-size,{bodyFMU}.body.body.omega.flow,{bodyFMU}.body.body.v.flow[1],{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.wheel_left_rotation,{bodyFMU}.body.wheel_right_rotation,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
0.6000000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6100000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.6200000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.6300000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6400000000000003,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6500000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,255.00000000000006
0.6600000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6700000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.6800000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.6900000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.7000000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.7100000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,255.00000000000006
0.7200000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7300000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7400000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7500000000000004,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7600000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7700000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7800000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.7900000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,255.00000000000006,254.00000000000006
0.8000000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.8100000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8200000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.8300000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8400000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.8500000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8600000000000005,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.8700000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.8800000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.8900000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,255.00000000000006
0.9000000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.9100000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,0.0,0.0,254.00000000000006,254.00000000000006
0.9200000000000006,0.01,0.0,0.0,0.0,0.138,-0.08,0.0,0.0,0.0,-0.02,-0.02,255.00000000000006,254.00000000000006
0.9300000000000006,0.01,0.037946640554131585,1.877508664640939E-8,1.6782648423906615E-4,0.1379986769778654,-0.08000000006492064,0.0,-2.1126273434548583E-4,-2.11264777495229E-4,-0.02,-0.02,255.00000000000006,255.00000000000006
0.9400000000000006,0.01,0.03912426447143672,2.373912666775888E-8,5.907741279076313E-4,0.13799347664784,-0.0800000015843216,0.0,-8.316783126621828E-4,-8.31697086077865E-4,-0.02,-0.02,254.00000000000006,255.00000000000006
0.9500000000000006,0.01,0.034485879468374746,1.2268492797273599E-8,9.427170021412767E-4,0.13798892201816124,-0.08000000473941472,0.0,-0.0013555216966922032,-0.0013555500347042298,-0.02,-0.02,254.00000000000006,254.00000000000006
0.9600000000000006,0.01,0.03939848932965849,1.959724492955116E-8,0.001314137367882813,0.1379843683621425,-0.08000000955714823,0.0,-0.001898003894055275,-0.0018980416134451394,-0.02,-0.02,254.00000000000006,254.00000000000006
0.9700000000000006,0.01,0.04012796475728677,1.962962367585752E-8,0.0017136762696590567,0.13797937161613671,-0.08000001672425128,0.0,-0.002485977495125714,-0.0024860272728110143,-0.02,-0.02,254.00000000000006,254.00000000000006
0.9800000000000006,0.01,0.041272421281082015,2.003100626816221E-8,0.002119398374814796,0.13797429885748247,-0.08000002604427084,0.0,-0.0030828068548105925,-0.003082868387517688,-0.02,-0.02,254.00000000000006,254.00000000000006
0.9900000000000007,0.01,0.04283220528178083,2.155077499817357E-8,0.002540355517389081,0.13796904748379646,-0.08000003785201086,0.0,-0.003701608768613497,-0.0037016827876408093,-0.02,-0.02,254.00000000000006,255.00000000000006
1.0000000000000007,0.01,0.04399159162029064,2.22978911219601E-8,0.0029745577109960668,0.1379636203399973,-0.0800000523633016,0.0,-0.004340333782042689,-0.004340420969476196,-0.02,-0.02,254.00000000000006,254.00000000000006
1.0100000000000007,0.01,0.04531080564947908,2.3271005481118964E-8,0.003465682037112023,0.1379574815215918,-0.08000007160787397,0.0,-0.005062792681014569,-0.00506289489331638,-0.02,-0.02,254.00000000000006,254.00000000000006
1.0200000000000007,0.01,0.04645538062610901,2.412771019982084E-8,0.003924596487108376,0.13795174360955575,-0.08000009231120198,0.0,-0.005737951332722708,-0.00573806777337765,-0.02,-0.02,254.00000000000006,254.00000000000006
1.0300000000000007,0.01,0.047531274190209756,2.4891160172605494E-8,0.004394563651781948,0.13794586526541716,-0.08000011624253107,0.0,-0.006429467479366424,-0.006429598633340424,-0.02,-0.02,254.00000000000006,254.00000000000006
1.0400000000000007,0.01,0.04856783900161196,2.562896898951645E-8,0.00487509779859377,0.137939853345652,-0.08000014356652972,0.0,-0.007136594409224449,-0.007136740729568299,-0.02,-0.02,255.00000000000006,255.00000000000006
1.0500000000000007,0.01,0.049555194095602606,2.6313875495178535E-8,0.0053657546440783145,0.13793371321884434,-0.08000017444687765,0.0,-0.00785868700344769,-0.007858848921011824,-0.02,-0.02,254.00000000000006,254.00000000000006
1.0600000000000007,0.01,0.05049712502963865,2.6948440975339876E-8,0.005866052323446941,0.1379274510025507,-0.08000020903657305,0.0,-0.008595031858004913,-0.00859520977105845,-0.02,-0.02,254.00000000000006,254.00000000000006
1.0700000000000007,0.01,0.05139694952287277,2.7537067117826566E-8,0.006375558252496443,0.13792107221652694,-0.08000024748380985,0.0,-0.009344988022061218,-0.009345182300440324,-0.02,-0.02,254.00000000000006,255.00000000000006
1.0800000000000007,0.01,0.0522556339532187,2.8077960406989467E-8,0.006893855177938614,0.13791458212387614,-0.08000028993065973,0.0,-0.010107939691052153,-0.010108150676359976,-0.02,-0.02,254.00000000000006,254.00000000000006
1.0900000000000007,0.01,0.053075328858207586,2.8572672183845115E-8,0.007420542220971066,0.1379079858092742,-0.08000033651267974,0.0,-0.010883294010512808,-0.010883522015974164,-0.02,-0.02,254.00000000000006,254.00000000000006
1.1000000000000008,0.01,0.05385782391745746,2.902234088512592E-8,0.00795523886284124,0.1379012880954965,-0.0800003873595781,0.0,-0.011670488450591716,-0.011670733762001558,-0.02,-0.02,254.00000000000006,254.00000000000006
1.1100000000000008,0.01,0.054604748912218205,2.9427928562204322E-8,0.008497581183647242,0.13789449359234632,-0.0800004425950966,0.0,-0.012468985121216384,-0.01246924799750226,-0.02,-0.02,255.00000000000006,254.00000000000006
1.1200000000000008,0.01,0.05531774852258142,2.9790748092255458E-8,0.00904722177908915,0.13788760670289493,-0.08000050233715827,0.0,-0.01327827045101583,-0.013278551124928583,-0.02,-0.02,254.00000000000006,254.00000000000006
1.1300000000000008,0.01,0.05599835924279782,3.011209927489341E-8,0.00960382915808038,0.13788063162809908,-0.08000056669805056,0.0,-0.01409785442479982,-0.0140981531037043,-0.02,-0.02,254.00000000000006,254.00000000000006
1.1400000000000008,0.01,0.05664804977327633,3.0393339258472354E-8,0.010167086821169688,0.1378735723791443,-0.08000063578455352,0.0,-0.014927269188175782,-0.014927586054842826,-0.02,-0.02,255.00000000000006,254.00000000000006
1.1500000000000008,0.01,0.057268226996486996,3.063588465914358E-8,0.010736692659222169,0.13786643278522784,-0.08000070969810887,0.0,-0.015766068153423053,-0.01576640336686432,-0.02,-0.02,254.00000000000006,254.00000000000006
1.1600000000000008,0.01,0.057860230907686494,3.084117413454806E-8,0.011312358292579353,0.13785921650170777,-0.08000078853498933,0.0,-0.016613825031256833,-0.01661417872758296,-0.02,-0.02,254.00000000000006,254.00000000000006
1.1700000000000008,0.01,0.05842534134370236,3.101066772169245E-8,0.011893808436937837,0.1378519270182109,-0.0800008723864689,0.0,-0.01747013288971847,-0.017470505183010222,-0.02,-0.02,254.00000000000006,254.00000000000006
1.1800000000000008,0.01,0.05896478015069467,3.1145836057573935E-8,0.01248078031529385,0.137844567666068,-0.08000096133899884,0.0,-0.018334603285299417,-0.01833499426848931,-0.02,-0.02,255.00000000000006,254.00000000000006
1.1900000000000008,0.01,0.05947971346182688,3.124815063446429E-8,0.013073023087973559,0.13783714162551491,-0.08000105547438424,0.0,-0.019206865420804492,-0.01920727516656193,-0.02,-0.02,254.00000000000006,255.00000000000006
1.2000000000000008,0.01,0.059971254519526465,3.1319077389002083E-8,0.01367029731008401,0.13782965193256513,-0.0800011548699608,0.0,-0.020086565343014347,-0.02008699390462961,-0.02,-0.02,255.00000000000006,254.00000000000006
1.2100000000000009,0.01,0.060440465986249386,3.1360070135327516E-8,0.014272374414334373,0.13782210148555268,-0.08000125959877134,0.0,-0.02097336517824805,-0.020973812590511197,-0.02,-0.02,254.00000000000006,254.00000000000006
1.2200000000000009,0.01,0.06088836223932626,3.137256511515893E-8,0.014879036216692308,0.13781449305138688,-0.08000136972974058,0.0,-0.021866942401605114,-0.02186740868167612,-0.02,-0.02,253.00000000000006,254.00000000000006
1.2300000000000009,0.01,0.061315911582394536,3.135797644178385E-8,0.015490074444720179,0.13780682927152138,-0.08000148532784794,0.0,-0.02276698913970755,-0.022767474287974637,-0.02,-0.02,252.00000000000006,254.00000000000006
1.2400000000000009,0.01,0.061724038329351374,3.131769216705124E-8,0.016105290287336413,0.13779911266765116,-0.08000160645429755,0.0,-0.023673211505144422,-0.02367371550606805,-0.02,-0.02,251.00000000000006,254.00000000000006
1.2500000000000009,0.01,0.06211362480434921,3.125307101898851E-8,0.01672449396499119,0.13779134564715145,-0.08000173316668492,0.0,-0.024585328961084757,-0.02458585178402503,-0.02,-0.02,251.00000000000006,254.00000000000006
1.260000000000001,0.01,0.06248551325003631,3.1165439703347684E-8,0.017347504319389185,0.13778353050826933,-0.08000186551916015,0.0,-0.025503073714787418,-0.02550361531481316,-0.02,-0.02,249.00000000000006,255.00000000000006
1.270000000000001,0.01,0.06284050764767958,3.105609070484509E-8,0.01797414842184591,0.13777566944507946,-0.08000200356258684,0.0,-0.026426190138658927,-0.026426750457336827,-0.02,-0.02,248.00000000000006,254.00000000000006
1.280000000000001,0.01,0.06317937545552793,3.092628053669493E-8,0.01860426119943415,0.1377677645522149,-0.08000214734469696,0.0,-0.027354434217609205,-0.027355013183772002,-0.02,-0.02,247.00000000000006,254.00000000000006
1.290000000000001,0.01,0.06350284926796709,3.0777228384060585E-8,0.019237685078115217,0.13775981782938282,-0.08000229691024117,0.0,-0.028287573021516174,-0.028288170552008756,-0.02,-0.02,246.00000000000006,255.00000000000006
1.300000000000001,0.01,0.06381162839926538,3.0610115095731374E-8,0.01987426964208139,0.13775183118567524,-0.08000245230113441,0.0,-0.0292253842016552,-0.029226000202058004,-0.02,-0.02,247.00000000000006,254.00000000000006
1.310000000000001,0.01,0.06410638039543605,3.042608248227612E-8,0.020513871308573663,0.13774380644368395,-0.08000261355659684,0.0,-0.030167655510005303,-0.030168289875334448,-0.02,-0.02,244.00000000000006,254.00000000000006
1.320000000000001,0.01,0.0643877424773924,3.0226232883783606E-8,0.02115635301747192,0.13773574534342853,-0.08000278071328984,0.0,-0.03111418434039308,-0.031114836955776905,-0.02,-0.02,244.00000000000006,254.00000000000006
1.330000000000001,0.01,0.06465632291854682,3.001162897253609E-8,0.02180158393498623,0.1377276495461059,-0.08000295380544722,0.0,-0.03206477729048196,-0.032065448031813756,0.0,0.0,243.00000000000006,254.00000000000006
1.340000000000001,0.01,0.026966061846840705,-2.4896529938830963E-8,0.022281612686700387,0.13772084333247525,-0.08000310343714616,0.0,-0.0328079915847266,-0.03280866912562712,0.0,0.0,242.00000000000006,254.00000000000006
1.350000000000001,0.01,0.02603317059991448,-2.0090996675724745E-8,0.022509025380615076,0.13771788180610273,-0.08000316995552166,0.0,-0.033145760491244354,-0.03314642163813423,0.0,0.0,242.00000000000006,254.00000000000006
1.360000000000001,0.01,0.030905170672193543,-9.824687735973984E-9,0.022809834144220737,0.13771424448623584,-0.08000325243004328,0.0,-0.033583636002444496,-0.033584289048923424,0.0,0.0,242.00000000000006,254.00000000000006
1.370000000000001,0.01,0.026215563255402283,-1.5245928524542973E-8,0.023093448085454542,0.13771057731937295,-0.08000333662900388,0.0,-0.034006246848261666,-0.03400689245943132,0.0,0.0,240.00000000000006,254.00000000000006
1.380000000000001,0.01,0.025698959781055217,-1.4940031811484358E-8,0.02335112246314136,0.13770732556397727,-0.08000341222436963,0.0,-0.03438658696129487,-0.03438722331397129,0.0,0.0,241.00000000000006,254.00000000000006
1.390000000000001,0.01,0.024757704926824213,-1.496450132941423E-8,0.023604693624275166,0.13770412349064637,-0.08000348748347952,0.0,-0.0347611460548578,-0.03476177351560735,0.0,0.0,239.00000000000006,254.00000000000006
1.400000000000001,0.01,0.023391891598328506,-1.5636696379397524E-8,0.02384501524569897,0.13770107486967206,-0.0800035599042938,0.0,-0.03511666747643071,-0.03511728573148089,0.0,0.0,240.00000000000006,254.00000000000006
1.410000000000001,0.01,0.022417664287840422,-1.5812081776015176E-8,0.024073987117132482,0.1376981779977649,-0.08000362941584124,0.0,-0.03545506733995436,-0.035455676136758006,0.0,0.0,240.00000000000006,255.00000000000006
1.420000000000001,0.01,0.021395090926879374,-1.6028828859047582E-8,0.024293097066937733,0.13769540424581142,-0.08000369660613182,0.0,-0.03577897443377793,-0.03577957366644292,0.0,0.0,240.00000000000006,254.00000000000006
1.430000000000001,0.01,0.020409621094462094,-1.6208805984224773E-8,0.024502042265282162,0.1376927586865584,-0.08000376126982338,0.0,-0.0360878709690879,-0.03608846050841623,0.0,0.0,239.00000000000006,254.00000000000006
1.440000000000001,0.01,0.019490436814897844,-1.631418199724306E-8,0.024701511972285498,0.13769023367692101,-0.08000382351415103,0.0,-0.03638273665573275,-0.036383316415961854,0.0,0.0,239.00000000000006,255.00000000000006
1.450000000000001,0.01,0.018603185575259668,-1.6385888859573286E-8,0.024891949123760495,0.1376878228072525,-0.08000388342554454,0.0,-0.03666425969310295,-0.0366648296198516,0.0,0.0,239.00000000000006,254.00000000000006
1.460000000000001,0.01,0.017757646648003205,-1.6417342780150356E-8,0.02507371678389306,0.1376855217138701,-0.0800039410474466,0.0,-0.036932965908106505,-0.03693352596850008,0.0,0.0,238.00000000000006,254.00000000000006
1.470000000000001,0.01,0.016951520428708657,-1.6412632352519487E-8,0.025247231801896936,0.13768332513615728,-0.08000399645204576,0.0,-0.03718947133899986,-0.03719002152396976,0.0,0.0,237.00000000000006,254.00000000000006
1.480000000000001,0.01,0.0161812286926378,-1.637744949834358E-8,0.02541286521992043,0.13768122832434676,-0.08000404970497295,0.0,-0.03743432650065707,-0.03743486682111133,0.0,0.0,237.00000000000006,254.00000000000006
1.490000000000001,0.01,0.015446170567015525,-1.6314312227496522E-8,0.02557097303410697,0.13767922679478825,-0.08000410087070634,0.0,-0.03766805658762718,-0.03766858707216002,0.0,0.0,238.00000000000006,254.00000000000006
1.500000000000001,0.01,0.014744516011615066,-1.6226530441888876E-8,0.025721898897011927,0.1376773161922182,-0.080004150015534,0.0,-0.037891169802125306,-0.03789169049529751,0.0,0.0,237.00000000000006,254.00000000000006
1.5100000000000011,0.01,0.014074686856633021,-1.61170117001834E-8,0.025865968482270282,0.13767549239054938,-0.08000419720452628,0.0,-0.038104147649602356,-0.03810465861000718,0.0,0.0,236.00000000000006,254.00000000000006
1.5200000000000011,0.01,0.013435310720892064,-1.598827142621327E-8,0.026003493250140234,0.13767375144793034,-0.08000424250223415,0.0,-0.038307450465592634,-0.0383079517642355,0.0,0.0,236.00000000000006,254.00000000000006
1.5300000000000011,0.01,0.012824975842007274,-1.584266401152271E-8,0.02613477062401465,0.13767208959778407,-0.08000428597252163,0.0,-0.038501517942837626,-0.03850200966166139,0.0,0.0,235.00000000000006,255.00000000000006
1.5400000000000011,0.01,0.012242364989220815,-1.5682301710546056E-8,0.02626008435244667,0.1376705032473169,-0.08000432767823945,0.0,-0.038686769531235864,-0.03868725176176706,0.0,0.0,234.00000000000006,254.00000000000006
1.5500000000000012,0.01,0.011686222688484299,-1.550909336257325E-8,0.026379705361294727,0.13766898896626767,-0.08000436768118407,0.0,-0.03886360572213816,-0.03886407856427209,0.0,0.0,232.00000000000006,254.00000000000006
